source_year,title,author,average_rating,ratings_count,reviews_count,description,genres,pages,publisher,book_url,image_url,source
1911,Le fantôme de l'opéra,Gaston Leroux,3.7857144,42,0,"Le fantôme de l'opéra Gaston Leroux Fiction, Opera, Composers, Phantom of the Opera (Fictitious character), Readers, English language, Horror stories, Chinese language, Chinese, Reading comprehension Grand Central Pub, Gargola, Penguin Books, Limited, Delta Systems, Random House UK","Fiction, Opera, Composers, Phantom of the Opera (Fictitious character), Readers, English language, Horror stories, Chinese language, Chinese, Reading comprehension",,"Grand Central Pub, Gargola, Penguin Books, Limited, Delta Systems, Random House UK",https://openlibrary.org/works/OL1833989W,https://covers.openlibrary.org/b/id/8245407-M.jpg,Open Library API
1911,Peter Pan,J. M. Barrie,3.6,45,0,"Peter Pan J. M. Barrie Open Library Staff Picks, English Children's fiction, Pop-up books, Toy and movable books, Never-Never Land (Imaginary place), Specimens, Juvenile fiction, Fiction, Peter Pan (Fictitious character), open_syllabus_project Editorial Galaxia, S.A., Pinnacle Technology, Ediciones del Laberinto S. L, Hodder and Stoughton, HarperCollins Publishers","Open Library Staff Picks, English Children's fiction, Pop-up books, Toy and movable books, Never-Never Land (Imaginary place), Specimens, Juvenile fiction, Fiction, Peter Pan (Fictitious character), open_syllabus_project",,"Editorial Galaxia, S.A., Pinnacle Technology, Ediciones del Laberinto S. L, Hodder and Stoughton, HarperCollins Publishers",https://openlibrary.org/works/OL462007W,https://covers.openlibrary.org/b/id/8237052-M.jpg,Open Library API
1911,The Sea Fairies,L. Frank Baum,3.3333333,3,0,"The Sea Fairies L. Frank Baum Children's stories, Juvenile fiction, Classic Literature, Fiction, Children's fiction, Fantasy fiction, Fantasy, Fiction, historical, general, Sea stories, Mermaids Books of Wonder, General Books, The Perfect Library, Hard Press, Charles River Editors","Children's stories, Juvenile fiction, Classic Literature, Fiction, Children's fiction, Fantasy fiction, Fantasy, Fiction, historical, general, Sea stories, Mermaids",,"Books of Wonder, General Books, The Perfect Library, Hard Press, Charles River Editors",https://openlibrary.org/works/OL262384W,https://covers.openlibrary.org/b/id/1814237-M.jpg,Open Library API
1911,The Lorax,Dr. Seuss,4.2833333,60,0,"The Lorax Dr. Seuss nyt:picture_books=2012-02-11, Stories in rhyme, New York Times bestseller, Children's stories, Juvenile fiction, Pollution, Children's fiction, Ecology, fiction, Fiction, Deforestation Lectorum S A De C V, Bt Bound, HarperCollins Publishers, HARPER COLL CHILDREN, Lectorum Pubns Inc (J)","nyt:picture_books=2012-02-11, Stories in rhyme, New York Times bestseller, Children's stories, Juvenile fiction, Pollution, Children's fiction, Ecology, fiction, Fiction, Deforestation",,"Lectorum S A De C V, Bt Bound, HarperCollins Publishers, HARPER COLL CHILDREN, Lectorum Pubns Inc (J)",https://openlibrary.org/works/OL261155W,https://covers.openlibrary.org/b/id/422253-M.jpg,Open Library API
1911,Socks,Beverly Cleary,4.0,5,0,"Socks Beverly Cleary Cats, Fiction, Juvenile fiction, Cats, fiction, Children's fiction, Clothing and dress, fiction, Clothing trade, fiction, Families, Infants, Jealousy Listening Library, Yearling, HarperCollins Publishers, Vermilion Labs DBA Bookroo, Morrow","Cats, Fiction, Juvenile fiction, Cats, fiction, Children's fiction, Clothing and dress, fiction, Clothing trade, fiction, Families, Infants, Jealousy",,"Listening Library, Yearling, HarperCollins Publishers, Vermilion Labs DBA Bookroo, Morrow",https://openlibrary.org/works/OL151991W,https://covers.openlibrary.org/b/id/9400981-M.jpg,Open Library API
1911,The Centaur,Algernon Blackwood,4.5,2,0,"The Centaur Algernon Blackwood Supernatural, Fiction, Fantasy, Thriller, Paranormal fiction, Fiction, fantasy, general, Fiction, fantasy, paranormal, Journalists, fiction, Europe, fiction, Fiction, horror Arno Press, Wildside Press, Echo Library, Hard Press, NuVision Publications","Supernatural, Fiction, Fantasy, Thriller, Paranormal fiction, Fiction, fantasy, general, Fiction, fantasy, paranormal, Journalists, fiction, Europe, fiction, Fiction, horror",,"Arno Press, Wildside Press, Echo Library, Hard Press, NuVision Publications",https://openlibrary.org/works/OL2700650W,https://covers.openlibrary.org/b/id/5562921-M.jpg,Open Library API
1911,Thumbelina,"Hans Christian Andersen, Elsa Beskow, Michael Foreman, Michael Morpurgo, Kimberley Reynolds, Catherine Babok, Susannah Mary Paull",4.4166665,12,0,"Thumbelina Hans Christian Andersen, Elsa Beskow, Michael Foreman, Michael Morpurgo, Kimberley Reynolds, Catherine Babok, Susannah Mary Paull Spanish language materials, Fairy tales, Cuentos de hadas, Literatura juvenil, Cuentos infantiles, Translations into English, Children's stories, Danish, Juvenile literature, Miniature books, Translations into Russian Treasure Bay, Modern Publishing, Scribner, W. Morrow, Nord-Süd Verlag","Spanish language materials, Fairy tales, Cuentos de hadas, Literatura juvenil, Cuentos infantiles, Translations into English, Children's stories, Danish, Juvenile literature, Miniature books, Translations into Russian",,"Treasure Bay, Modern Publishing, Scribner, W. Morrow, Nord-Süd Verlag",https://openlibrary.org/works/OL15049906W,https://covers.openlibrary.org/b/id/1357775-M.jpg,Open Library API
1911,"Zuleika Dobson, or, An Oxford love story",Sir Max Beerbohm,5.0,1,0,"Zuleika Dobson, or, An Oxford love story Sir Max Beerbohm College students, Fiction, Young women, British and irish fiction (fictional works by one author), English College stories, English Love stories, Man-woman relationships, University of Oxford in fiction, Young women in fiction, College students in fiction Blurb, Yale University Press, New American Library, Amereon Limited, Kessinger Publishing, LLC","College students, Fiction, Young women, British and irish fiction (fictional works by one author), English College stories, English Love stories, Man-woman relationships, University of Oxford in fiction, Young women in fiction, College students in fiction",,"Blurb, Yale University Press, New American Library, Amereon Limited, Kessinger Publishing, LLC",https://openlibrary.org/works/OL767580W,https://covers.openlibrary.org/b/id/6907656-M.jpg,Open Library API
1911,The Eye of Osiris,R. Austin Freeman,2.0,1,0,"The Eye of Osiris R. Austin Freeman London (england), fiction, Physicians, fiction, Thorndyke, doctor (fictitious character), fiction, Fiction, mystery & detective, general, Missing persons, Private investigators, Mummies, Fiction, Classic Literature, Thriller House of Stratus, C. Scribner's sons, Carroll & Graf Pub, Wildside Press, LLC, NuVision Publications","London (england), fiction, Physicians, fiction, Thorndyke, doctor (fictitious character), fiction, Fiction, mystery & detective, general, Missing persons, Private investigators, Mummies, Fiction, Classic Literature, Thriller",,"House of Stratus, C. Scribner's sons, Carroll & Graf Pub, Wildside Press, LLC, NuVision Publications",https://openlibrary.org/works/OL13150029W,https://covers.openlibrary.org/b/id/7162423-M.jpg,Open Library API
1912,A Princess of Mars,Edgar Rice Burroughs,3.893617,47,0,"A Princess of Mars Edgar Rice Burroughs John Carter (Fictitious character), Fiction, Classic Literature, Dejah Thoris (Fictitious character), Princesses, Princesses in fiction, Science fiction, Translations into Russian, Fantasy, Barsoom Grosset & Dunlap Publishers, I Books, SDE Classics, Dunda Books, Penguin Books","John Carter (Fictitious character), Fiction, Classic Literature, Dejah Thoris (Fictitious character), Princesses, Princesses in fiction, Science fiction, Translations into Russian, Fantasy, Barsoom",,"Grosset & Dunlap Publishers, I Books, SDE Classics, Dunda Books, Penguin Books",https://openlibrary.org/works/OL1418187W,https://covers.openlibrary.org/b/id/207226-M.jpg,Open Library API
1912,Pollyanna,"Eleanor Hodgman Porter, Porter, Neil Reed, Lee Giles",3.8636363,22,0,"Pollyanna Eleanor Hodgman Porter, Porter, Neil Reed, Lee Giles Aunts, Cheerfulness, Classic Literature, Conduct of life, Family, Fiction, History, Interpersonal relations, Juvenile Literature, Juvenile fiction Benediction Classics, Xiao chang shu fang, George G. Harrap, Yapi Kredi Yayinlari, Scholastic Inc.","Aunts, Cheerfulness, Classic Literature, Conduct of life, Family, Fiction, History, Interpersonal relations, Juvenile Literature, Juvenile fiction",,"Benediction Classics, Xiao chang shu fang, George G. Harrap, Yapi Kredi Yayinlari, Scholastic Inc.",https://openlibrary.org/works/OL2775807W,https://covers.openlibrary.org/b/id/902113-M.jpg,Open Library API
1912,Tarzan of the Apes,Edgar Rice Burroughs,4.4,5,0,"Tarzan of the Apes Edgar Rice Burroughs British in fiction, Historical Fiction, Wild men in fiction, American Adventure stories, Open Library Staff Picks, American Fantasy fiction, British, Fiction, Tarzan (Fictitious character), Adventure stories Ballantine Books, Flamingo, Dover Publications, Incorporated, Whitman, Signet Classics","British in fiction, Historical Fiction, Wild men in fiction, American Adventure stories, Open Library Staff Picks, American Fantasy fiction, British, Fiction, Tarzan (Fictitious character), Adventure stories",,"Ballantine Books, Flamingo, Dover Publications, Incorporated, Whitman, Signet Classics",https://openlibrary.org/works/OL1418251W,https://covers.openlibrary.org/b/id/6608849-M.jpg,Open Library API
1912,Daddy-Long-Legs,Jean Webster,4.571429,7,0,"Daddy-Long-Legs Jean Webster Philanthropists, Letters, Juvenile fiction, Fiction, Drama, Women college students, Women authors, Boarding schools, Schools, Young women Franklin Classics, Xi dai shu ban gu fen you xian gong si, Xiao chang shu fang, Project Gutenberg, Brockhampton P","Philanthropists, Letters, Juvenile fiction, Fiction, Drama, Women college students, Women authors, Boarding schools, Schools, Young women",,"Franklin Classics, Xi dai shu ban gu fen you xian gong si, Xiao chang shu fang, Project Gutenberg, Brockhampton P",https://openlibrary.org/works/OL4322177W,https://covers.openlibrary.org/b/id/8266414-M.jpg,Open Library API
1912,Chronicles of Avonlea,Lucy Maud Montgomery,4.0,7,0,"Chronicles of Avonlea Lucy Maud Montgomery Fiction, Love, Fiction, general, Family life, fiction, Children's fiction, Child and youth fiction, Juvenile fiction, Japanese language materials, History, Angus and Robertson MiraVista Press, Start Publishing LLC, Creative Media Partners, LLC, Demco Media, Doubleday Canada","Fiction, Love, Fiction, general, Family life, fiction, Children's fiction, Child and youth fiction, Juvenile fiction, Japanese language materials, History, Angus and Robertson",,"MiraVista Press, Start Publishing LLC, Creative Media Partners, LLC, Demco Media, Doubleday Canada",https://openlibrary.org/works/OL77788W,https://covers.openlibrary.org/b/id/14635990-M.jpg,Open Library API
1912,Sky Island,L. Frank Baum,3.3529413,17,0,"Sky Island L. Frank Baum Fantasy, Children's fiction, Fantasy fiction, Adventure and adventurers, fiction, Magic, fiction, Parrots, fiction, Fairies, fiction, Juvenile fiction, Imaginary places The Perfect Library, 510 Classics, Audio Book Contractors, 1st World Library - Literary Society, Wonder Publishing","Fantasy, Children's fiction, Fantasy fiction, Adventure and adventurers, fiction, Magic, fiction, Parrots, fiction, Fairies, fiction, Juvenile fiction, Imaginary places",,"The Perfect Library, 510 Classics, Audio Book Contractors, 1st World Library - Literary Society, Wonder Publishing",https://openlibrary.org/works/OL262385W,https://covers.openlibrary.org/b/id/2752804-M.jpg,Open Library API
1912,Riders of the Purple Sage,Zane Grey,4.0,4,0,"Riders of the Purple Sage Zane Grey Fiction, Mormon women, Polygamy, Women ranchers, Lassiter (Fictitious character), Adventure and adventurers, Fiction in English, Mormons, Classic Literature, Romance University of Nebraska Press, Trails & Saddles, Aberdeen Press, Blackstone Audio, Inc., Amereon Limited","Fiction, Mormon women, Polygamy, Women ranchers, Lassiter (Fictitious character), Adventure and adventurers, Fiction in English, Mormons, Classic Literature, Romance",,"University of Nebraska Press, Trails & Saddles, Aberdeen Press, Blackstone Audio, Inc., Amereon Limited",https://openlibrary.org/works/OL485504W,https://covers.openlibrary.org/b/id/872066-M.jpg,Open Library API
1912,So speaks the heart,Johanna Lindsey,4.5,6,0,"So speaks the heart Johanna Lindsey Fiction, France, Social life and customs, Historical fiction, Fiction, romance, historical, France, fiction, Large type books, Fiction, romance, historical, general Corgi, G.K. Hall, Avon, Piatkus","Fiction, France, Social life and customs, Historical fiction, Fiction, romance, historical, France, fiction, Large type books, Fiction, romance, historical, general",,"Corgi, G.K. Hall, Avon, Piatkus",https://openlibrary.org/works/OL15665W,https://covers.openlibrary.org/b/id/237253-M.jpg,Open Library API
1912,Manalive,Gilbert Keith Chesterton,4.25,4,0,"Manalive Gilbert Keith Chesterton Classic Literature, Fiction, British and irish fiction (fictional works by one author), London (england), fiction, Fiction, mystery & detective, traditional, Fiction, christian, suspense, False arrest, Attempted murder, Fiction, general, Children's fiction Arc Manor, Desclée de Brower, Simon & Brown, Echo Library, Blurb","Classic Literature, Fiction, British and irish fiction (fictional works by one author), London (england), fiction, Fiction, mystery & detective, traditional, Fiction, christian, suspense, False arrest, Attempted murder, Fiction, general, Children's fiction",,"Arc Manor, Desclée de Brower, Simon & Brown, Echo Library, Blurb",https://openlibrary.org/works/OL76475W,https://covers.openlibrary.org/b/id/2751278-M.jpg,Open Library API
1912,The Financier,Theodore Dreiser,4.6666665,3,0,"The Financier Theodore Dreiser Classics, literature, Capitalists and financiers, Fiction, Psychological fiction, Trilogy of Desire, Fiction, psychological, American fiction (fictional works by one author), Художественная литература -- США -- Американская литература -- 1-ая пол. 20 в. -- Романы, Capitalists and financiers--fiction World Publishing Company, Reprint Services Corporation, West Margin Press, Blurb, The World Pub. Co.","Classics, literature, Capitalists and financiers, Fiction, Psychological fiction, Trilogy of Desire, Fiction, psychological, American fiction (fictional works by one author), Художественная литература -- США -- Американская литература -- 1-ая пол. 20 в. -- Романы, Capitalists and financiers--fiction",,"World Publishing Company, Reprint Services Corporation, West Margin Press, Blurb, The World Pub. Co.",https://openlibrary.org/works/OL100237W,https://covers.openlibrary.org/b/id/8293120-M.jpg,Open Library API
1913,O Pioneers!,Willa Cather,3.8333333,12,0,"O Pioneers! Willa Cather Fiction, Women pioneers, Women farmers, Farm life, Swedish Americans, Women immigrants, Brothers and sisters, Frontier and pioneer life, History, Immigrants Classic Publishers, ICON Classics, Virago Press, Prestwick House, Inc., Sterling Publishing Co., Inc.","Fiction, Women pioneers, Women farmers, Farm life, Swedish Americans, Women immigrants, Brothers and sisters, Frontier and pioneer life, History, Immigrants",,"Classic Publishers, ICON Classics, Virago Press, Prestwick House, Inc., Sterling Publishing Co., Inc.",https://openlibrary.org/works/OL12795W,https://covers.openlibrary.org/b/id/8242999-M.jpg,Open Library API
1913,Sons and Lovers,D. H. Lawrence,4.5,10,0,"Sons and Lovers D. H. Lawrence Fiction, England in fiction, Working class families, Young men in fiction, Working class families in fiction, Young men, Facsimiles, Social life and customs, England, Manuscripts HV Publishign, a division of Homepage Ventures, Limited, Heron Books, Longman Publishing Group, Creative Media Partners, LLC, Bertelsmann Lesering","Fiction, England in fiction, Working class families, Young men in fiction, Working class families in fiction, Young men, Facsimiles, Social life and customs, England, Manuscripts",,"HV Publishign, a division of Homepage Ventures, Limited, Heron Books, Longman Publishing Group, Creative Media Partners, LLC, Bertelsmann Lesering",https://openlibrary.org/works/OL81295W,https://covers.openlibrary.org/b/id/8246175-M.jpg,Open Library API
1913,The Poison Belt,Arthur Conan Doyle,4.5,4,0,"The Poison Belt Arthur Conan Doyle Professor Challenger (Fictitious character), Fiction, Classic Literature, Science Fiction, British and Irish fiction (fictional works by one author), Fiction, science fiction, general, Fiction, science fiction, action & adventure, Challenger, professor (fictitious character), fiction, English Science fiction, Large type books Amereon Ltd, Blurb, Incorporated, House of Stratus, Large Print Book Company, Chivers","Professor Challenger (Fictitious character), Fiction, Classic Literature, Science Fiction, British and Irish fiction (fictional works by one author), Fiction, science fiction, general, Fiction, science fiction, action & adventure, Challenger, professor (fictitious character), fiction, English Science fiction, Large type books",,"Amereon Ltd, Blurb, Incorporated, House of Stratus, Large Print Book Company, Chivers",https://openlibrary.org/works/OL262596W,https://covers.openlibrary.org/b/id/5788361-M.jpg,Open Library API
1913,El Dorado,Emma Orczy,3.4761906,21,0,"El Dorado Emma Orczy Classic Literature, Fiction, Historical Fiction, Aristocracy (Social class), British, Sir Blakeney, Percy (Fictitious character), Nobility, History, Fiction, action & adventure, Fiction, historical Standard Publications, Inc., Rodgers Books, Alan, Echo Library, Dover Publications, Incorporated, MobileReference","Classic Literature, Fiction, Historical Fiction, Aristocracy (Social class), British, Sir Blakeney, Percy (Fictitious character), Nobility, History, Fiction, action & adventure, Fiction, historical",,"Standard Publications, Inc., Rodgers Books, Alan, Echo Library, Dover Publications, Incorporated, MobileReference",https://openlibrary.org/works/OL8722827W,https://covers.openlibrary.org/b/id/2890729-M.jpg,Open Library API
1913,The Wisdom of Father Brown,Gilbert Keith Chesterton,4.5,4,0,"The Wisdom of Father Brown Gilbert Keith Chesterton Fiction, Father Brown (Fictitious character), English Detective and mystery stories, Clergy, Catholics, Translations into Polish, Catholic Church, Priests, English Short stories, Fiction, mystery & detective, traditional Blurb, John Lane, IndyPublish, Gallimard, HarperCollins Publishers","Fiction, Father Brown (Fictitious character), English Detective and mystery stories, Clergy, Catholics, Translations into Polish, Catholic Church, Priests, English Short stories, Fiction, mystery & detective, traditional",,"Blurb, John Lane, IndyPublish, Gallimard, HarperCollins Publishers",https://openlibrary.org/works/OL76483W,https://covers.openlibrary.org/b/id/2598178-M.jpg,Open Library API
1913,The Patchwork Girl of Oz,L. Frank Baum,3.3333333,3,0,"The Patchwork Girl of Oz L. Frank Baum Fantasy, Juvenile fiction, Fairy tales, Children's fiction, Fantasy fiction, Oz (imaginary place), fiction, Large type books, Adventure and adventurers, fiction, Oz (Imaginary place) Hervey Press, Dover Publications, Incorporated, Morrow, Open Road Integrated Media, Inc., Alcazar Audioworks","Fantasy, Juvenile fiction, Fairy tales, Children's fiction, Fantasy fiction, Oz (imaginary place), fiction, Large type books, Adventure and adventurers, fiction, Oz (Imaginary place)",,"Hervey Press, Dover Publications, Incorporated, Morrow, Open Road Integrated Media, Inc., Alcazar Audioworks",https://openlibrary.org/works/OL18405W,https://covers.openlibrary.org/b/id/1473369-M.jpg,Open Library API
1913,Обломов,Ива́н Алекса́ндрович Гончаро́в,3.75,8,0,"Обломов Ива́н Алекса́ндрович Гончаро́в Fiction, Readers, Russia in fiction, Russian language, Social life and customs, Fiction, general, Russia (federation), fiction, Fiction, historical, general, Continental european fiction (fictional works by one author), Texts Artemis-verlag, Izd-vo Leningradskogo universiteta, Gos. Izd. Det. Lit., New American Library, G. Allen","Fiction, Readers, Russia in fiction, Russian language, Social life and customs, Fiction, general, Russia (federation), fiction, Fiction, historical, general, Continental european fiction (fictional works by one author), Texts",,"Artemis-verlag, Izd-vo Leningradskogo universiteta, Gos. Izd. Det. Lit., New American Library, G. Allen",https://openlibrary.org/works/OL1139063W,https://covers.openlibrary.org/b/id/5755397-M.jpg,Open Library API
1913,Seven keys to Baldpate,Earl Derr Biggers,3.4285715,21,0,"Seven keys to Baldpate Earl Derr Biggers Fiction, mystery & detective, general, American literature Pulpville Press, Bibliotech Press, Wildside Press, Echo Library, The Perfect Library","Fiction, mystery & detective, general, American literature",,"Pulpville Press, Bibliotech Press, Wildside Press, Echo Library, The Perfect Library",https://openlibrary.org/works/OL6438826W,https://covers.openlibrary.org/b/id/5826544-M.jpg,Open Library API
1914,The Valley of Fear,Arthur Conan Doyle,4.148148,27,0,"The Valley of Fear Arthur Conan Doyle English Detective and mystery stories, Fiction, Private investigators, Private investigators in fiction, Romans, Roman policier anglais, Detective and mystery stories, Chinese Detective and mystery stories, England, fiction, Moriarty, professor (fictitious character), fiction Bertz + Fischer, Penguin Books, Limited, BERKELEY MEDALLION, Penguin Books, Berkley Publishing Corporation","English Detective and mystery stories, Fiction, Private investigators, Private investigators in fiction, Romans, Roman policier anglais, Detective and mystery stories, Chinese Detective and mystery stories, England, fiction, Moriarty, professor (fictitious character), fiction",,"Bertz + Fischer, Penguin Books, Limited, BERKELEY MEDALLION, Penguin Books, Berkley Publishing Corporation",https://openlibrary.org/works/OL262505W,https://covers.openlibrary.org/b/id/8350377-M.jpg,Open Library API
1914,Ulysses,James Joyce,3.375,16,0,"Ulysses James Joyce Married people, Male friendship, Fiction, Historical Fiction, Psychological fiction, Alienation (Social psychology), Textual Criticism, Molly Bloom (Fictitious character), Bloom, Molly (Personaje literario), Men Losada, Project Gutenberg, Yaba Yayınları, Yapi Kredi Yayinlari, Livre de poche","Married people, Male friendship, Fiction, Historical Fiction, Psychological fiction, Alienation (Social psychology), Textual Criticism, Molly Bloom (Fictitious character), Bloom, Molly (Personaje literario), Men",,"Losada, Project Gutenberg, Yaba Yayınları, Yapi Kredi Yayinlari, Livre de poche",https://openlibrary.org/works/OL86318W,https://covers.openlibrary.org/b/id/13136548-M.jpg,Open Library API
1914,The Black Cat,Edgar Allan Poe,4.1,20,0,"The Black Cat Edgar Allan Poe fiction, horror fiction, cats, Children's fiction, short story, first-person narrative, unreliable narrators, self-hatred, gallows, American fiction (fictional works by one author) Audiocite, Dreamscape Media, LLC, Zhonghua shu ju, Worthington Press, Winthrop Press","fiction, horror fiction, cats, Children's fiction, short story, first-person narrative, unreliable narrators, self-hatred, gallows, American fiction (fictional works by one author)",,"Audiocite, Dreamscape Media, LLC, Zhonghua shu ju, Worthington Press, Winthrop Press",https://openlibrary.org/works/OL41068W,https://covers.openlibrary.org/b/id/11709016-M.jpg,Open Library API
1914,Dubliners,James Joyce,3.878049,82,0,"Dubliners James Joyce Daily Express, West Briton, Three Graces, The Lass of Aughrim, alcoholism, confessionals, Jesuits, fiction, concerts, piano Joe Books Inc., Dover Publications, Inc., NuVision Publications, ICON Classics, Independently Published","Daily Express, West Briton, Three Graces, The Lass of Aughrim, alcoholism, confessionals, Jesuits, fiction, concerts, piano",,"Joe Books Inc., Dover Publications, Inc., NuVision Publications, ICON Classics, Independently Published",https://openlibrary.org/works/OL86320W,https://covers.openlibrary.org/b/id/8216412-M.jpg,Open Library API
1914,The Lone Wolf,Louis Joseph Vance,3.3333333,21,0,"The Lone Wolf Louis Joseph Vance Fiction, mystery & detective, general, Criminals, fiction, Paris (france), fiction tredition Verlag, IndyPublish, Blurb, Triangle Books, Pinnacle Press","Fiction, mystery & detective, general, Criminals, fiction, Paris (france), fiction",,"tredition Verlag, IndyPublish, Blurb, Triangle Books, Pinnacle Press",https://openlibrary.org/works/OL7562583W,https://covers.openlibrary.org/b/id/12646762-M.jpg,Open Library API
1914,The warlord of Mars #3,Edgar Rice Burroughs,4.5,8,0,"The warlord of Mars #3 Edgar Rice Burroughs Classic Literature, Fiction, Historical Fiction, Science Fiction, Dejah Thoris (Fictitious character), real science fiction, John Carter, Mars, Martian series, tharks BiblioBazaar, Paperbackshop.Co.UK Ltd - Echo Library, NuVision Publications, Sterling Publishing Co., Inc., Buccaneer Books","Classic Literature, Fiction, Historical Fiction, Science Fiction, Dejah Thoris (Fictitious character), real science fiction, John Carter, Mars, Martian series, tharks",,"BiblioBazaar, Paperbackshop.Co.UK Ltd - Echo Library, NuVision Publications, Sterling Publishing Co., Inc., Buccaneer Books",https://openlibrary.org/works/OL1418137W,https://covers.openlibrary.org/b/id/207141-M.jpg,Open Library API
1914,Kokoro,"夏目漱石, Yoko Ogihara, Fernando Cordobés, Carlos Rubio lópez de la Llave, Nagi Yoshizaki, Makiko Itoh",4.4117646,17,0,"Kokoro 夏目漱石, Yoko Ogihara, Fernando Cordobés, Carlos Rubio lópez de la Llave, Nagi Yoshizaki, Makiko Itoh Translations into English, Fiction, Japan, Social conditions, Roman japonais, Traductions anglaises, Fiction, short stories (single author), Near and far eastern fiction (fictional works by one author), Natsume, soseki, 1867-1916, Japanese literature P. Owen, Peter Owen, Kōdansha, H. Regnery Co., Shinchōsha","Translations into English, Fiction, Japan, Social conditions, Roman japonais, Traductions anglaises, Fiction, short stories (single author), Near and far eastern fiction (fictional works by one author), Natsume, soseki, 1867-1916, Japanese literature",,"P. Owen, Peter Owen, Kōdansha, H. Regnery Co., Shinchōsha",https://openlibrary.org/works/OL1174972W,https://covers.openlibrary.org/b/id/3970410-M.jpg,Open Library API
1914,At the Earth's Core,Edgar Rice Burroughs,3.25,4,0,"At the Earth's Core Edgar Rice Burroughs American Science fiction, Classic Literature, Core, Earth, Fiction, Juvenile Fiction, Science Fiction & Fantasy, Science fiction, Fiction, science fiction, action & adventure, Fantasy fiction A.C. McClurg & Co., Dodo Press, Fictionwise, Inc., Kessinger Publishing, Ace Books","American Science fiction, Classic Literature, Core, Earth, Fiction, Juvenile Fiction, Science Fiction & Fantasy, Science fiction, Fiction, science fiction, action & adventure, Fantasy fiction",,"A.C. McClurg & Co., Dodo Press, Fictionwise, Inc., Kessinger Publishing, Ace Books",https://openlibrary.org/works/OL1417907W,https://covers.openlibrary.org/b/id/9317372-M.jpg,Open Library API
1914,Tik-Tok of Oz,L. Frank Baum,2.5,2,0,"Tik-Tok of Oz L. Frank Baum Fairy tales, Fantasy fiction, Juvenile fiction, Fiction, Oz (Imaginary place), Fantasy, American Fantasy fiction, Classic Literature, Children: Grades 4-6, Children's fiction Sweet Cherry Publishing, Pixabay, Dodo Press, Createspace Independent Publishing Platform, Creative Media Partners, LLC","Fairy tales, Fantasy fiction, Juvenile fiction, Fiction, Oz (Imaginary place), Fantasy, American Fantasy fiction, Classic Literature, Children: Grades 4-6, Children's fiction",,"Sweet Cherry Publishing, Pixabay, Dodo Press, Createspace Independent Publishing Platform, Creative Media Partners, LLC",https://openlibrary.org/works/OL18414W,https://covers.openlibrary.org/b/id/8243277-M.jpg,Open Library API
1914,The World Set Free,"H. G. Wells, Ellen Marriage",3.5,4,0,"The World Set Free H. G. Wells, Ellen Marriage Nuclear warfare, Imaginary wars and battles, Fiction, British and irish fiction (fictional works by one author), Fiction, action & adventure, Fiction, science fiction, general, Long now manual for civilization Leisure Books, Franklin Classics Trade Press, MIT Press, edibooks, Fantastica","Nuclear warfare, Imaginary wars and battles, Fiction, British and irish fiction (fictional works by one author), Fiction, action & adventure, Fiction, science fiction, general, Long now manual for civilization",,"Leisure Books, Franklin Classics Trade Press, MIT Press, edibooks, Fantastica",https://openlibrary.org/works/OL52257W,https://covers.openlibrary.org/b/id/8246099-M.jpg,Open Library API
1915,Anne of the Island,Lucy Maud Montgomery,3.875,16,0,"Anne of the Island Lucy Maud Montgomery College students, Friendship, Universities and colleges, Fiction, Juvenile fiction, College stories, Orphans, History, Children's fiction, Shirley, anne (fictitious character), fiction Joe Books Inc., Audiofy/Blackstone, Page Co, NuVision Publications, HarperFestival","College students, Friendship, Universities and colleges, Fiction, Juvenile fiction, College stories, Orphans, History, Children's fiction, Shirley, anne (fictitious character), fiction",,"Joe Books Inc., Audiofy/Blackstone, Page Co, NuVision Publications, HarperFestival",https://openlibrary.org/works/OL77748W,https://covers.openlibrary.org/b/id/14639028-M.jpg,Open Library API
1915,Metamorphosis,Franz Kafka,4.173333,150,0,"Metamorphosis Franz Kafka Fantasy fiction, Children's fiction, Lectures et morceaux choisis, Fantastique, Nouvelles, Métamorphose, Romans, Famille, Metamorphosis, Die Verwandlung Debate, Philipp Reclam jun. Verlag GmbH, Zeplin Kitap, Bilgi Yayinevi, Prestwick House Inc.","Fantasy fiction, Children's fiction, Lectures et morceaux choisis, Fantastique, Nouvelles, Métamorphose, Romans, Famille, Metamorphosis, Die Verwandlung",,"Debate, Philipp Reclam jun. Verlag GmbH, Zeplin Kitap, Bilgi Yayinevi, Prestwick House Inc.",https://openlibrary.org/works/OL498556W,https://covers.openlibrary.org/b/id/12820198-M.jpg,Open Library API
1915,The Thirty-Nine Steps,John Buchan,3.8,25,0,"The Thirty-Nine Steps John Buchan Hannay, richard (fictitious character), fiction, Great britain, fiction, Fiction, espionage, English language, Fiction, Fugitives from justice, Intelligence service, Missing persons, Richard Hannay (Fictitious character), Secret societies Facsimile Publisher, Capitoline Publishing, Blurb, IndyPublish, D.R. Godine","Hannay, richard (fictitious character), fiction, Great britain, fiction, Fiction, espionage, English language, Fiction, Fugitives from justice, Intelligence service, Missing persons, Richard Hannay (Fictitious character), Secret societies",,"Facsimile Publisher, Capitoline Publishing, Blurb, IndyPublish, D.R. Godine",https://openlibrary.org/works/OL76524W,https://covers.openlibrary.org/b/id/93020-M.jpg,Open Library API
